,case_number,year,type,country,activity,injury,mes,deceso,genero,especies,edad,wspeed_950mb,wspeed_900mb,wspeed_850mb,wspeed_800mb,wspeed_750mb,wspeed_700mb,wspeed_650mb,wspeed_600mb,wspeed_550mb,wspeed_500mb,wspeed_450mb,wspeed_400mb,wspeed_350mb,wspeed_300mb,wspeed_250mb,wspeed_200mb,wdir_200mb,wdir_250mb,wdir_300mb,wdir_350mb,wdir_400mb,wdir_450mb,wdir_500mb,wdir_550mb,wdir_600mb,wdir_650mb,wdir_700mb,wdir_750mb,wdir_800mb,wdir_850mb,wdir_900mb,wdir_950mb,rh_950mb,rh_900mb,rh_850mb,rh_800mb,rh_750mb,rh_700mb,rh_650mb,rh_600mb,rh_550mb,rh_500mb,rh_450mb,rh_400mb,rh_350mb,rh_300mb,rh_250mb,rh_200mb,timepoint,cloudcover,highcloud,midcloud,lowcloud,temp2m,lifted_index,rh2m,msl_pressure,prec_amount,snow_depth,wind10m.speed
654,2000.09.11,2000,Unprovoked,usa,Swimming / Body surfing,Finger lacerated,Sep,N,M,Unspecified,25.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
655,2000.09.10.a,2000,Unprovoked,south africa,Free diving,Swim fin bitten,Sep,N,M,White,48.0,2.515625,2.328125,2.28125,2.171875,2.203125,2.21875,2.34375,2.46875,2.625,3.125,3.65625,3.796875,3.71875,3.984375,4.234375,4.6875,200.46875,216.328125,210.078125,233.59375,236.484375,231.640625,231.640625,215.390625,212.890625,207.578125,194.765625,181.71875,162.1875,170.46875,160.0,141.171875,12.90625,9.984375,7.015625,7.65625,8.921875,7.9375,8.875,7.125,4.265625,2.484375,0.578125,0.453125,2.046875,3.75,5.46875,8.234375,97.5,5.390625,-9999.0,-9999.0,-9999.0,23.875,2.359375,10.203125,1019.28125,0.90625,0.0,2.53125
656,2000.09.08.b,2000,Unprovoked,usa,Wading,Left foot lacerated ,Sep,N,M,Unspecified,40.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
657,2000.08.31,2000,Unprovoked,usa,Swimming,Punctures & lacerations on right foot,Aug,N,M,Unspecified,47.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
658,2000.08.30,2000,Unprovoked,usa,Jumped into the water,FATAL,Aug,Y,M,Bull,25.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
659,2000.08.15,2000,Unprovoked,usa,"Windsurfing, but sitting on his board",Left calf lacerated,Aug,N,M,Tiger,53.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
660,2000.08.13,2000,Unprovoked,usa,Surfing / Wading,Minor lacerations to the dorsum of the right foot,Aug,N,M,Unspecified,27.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
661,2000.08.12,2000,Unprovoked,usa,Standing,Severely bitten on lower leg ,Aug,N,F,Unspecified,44.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
662,2000.07.06,2000,Unprovoked,usa,Playing,Calf lacerated,Jul,N,F,Tiger,12.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
663,2000.07.04.a,2000,Unprovoked,usa,"Spearfishing, holding mesh bag with speared fish",Lower right calf lacerated,Jul,N,F,Unspecified,55.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
664,2000.07.02.b,2000,Unprovoked,usa,Wading,Left calf & hand lacerated,Jul,N,F,Unspecified,13.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
665,2000.07.02.a,2000,Unprovoked,usa,Standing,Left thigh lacerated,Jul,N,F,Unspecified,19.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
666,2000.06.10,2000,Unprovoked,usa,Surfing,Foot lacerated,Jun,N,M,Unspecified,17.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
667,2000.06.09.b,2000,Unprovoked,usa,Swimming,Puncture wounds on right hip and arm,Jun,N,M,Bull,55.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
668,2000.06.09.a,2000,Unprovoked,usa,Swimming ,Right forearm severed surgically amputated above elbow,Jun,N,M,Bull,44.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
669,2000.03.30,2000,Unprovoked,australia,Swimming,Left calf bitten,Mar,N,M,Unspecified,26.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
670,2000.03.26,2000,Unprovoked,usa,Boogie boarding,Right knee lacerated,Mar,N,F,Unspecified,14.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
671,2000.03.24,2000,Unprovoked,usa,Surfing,Left hand bitten,Mar,N,M,Unspecified,37.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
672,2000.03.00,2000,Unprovoked,usa,Spearfishing,"No injury to diver, speargun damaged",Mar,N,M,Unspecified,39.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
673,1999.11.23,1999,Unprovoked,usa,Swimming,"Buttock bitten, hands lacerated",Nov,N,F,Tiger,51.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
674,1999.10.01,1999,Unprovoked,usa,"Surfing, lying on surfboard",Right arm bitten,Oct,N,M,Tiger,16.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
675,1999.09.18,1999,Unprovoked,usa,Kayaking,"No injury, but kayak scraped & dented",Sep,N,M,White,37.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
676,1999.08.26,1999,Unprovoked,usa,Surfing,3-inch laceration to right foot,Aug,N,M,Unspecified,28.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
677,1999.08.16,1999,Unprovoked,usa,Lying prone in 2' of water,"Ear lacerated, cuts on scalp, back, arm & shoulder ",Aug,N,M,Unspecified,10.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
678,1999.08.05.a,1999,Unprovoked,usa,Body surfing,Right ankle & heel  lacerated,Aug,N,M,Unspecified,62.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
679,1999.07.29,1999,Unprovoked,south africa,Surfing,Right thigh bitten,Jul,N,M,White,42.0,2.515625,2.328125,2.28125,2.171875,2.203125,2.21875,2.34375,2.46875,2.625,3.125,3.65625,3.796875,3.71875,3.984375,4.234375,4.6875,200.46875,216.328125,210.078125,233.59375,236.484375,231.640625,231.640625,215.390625,212.890625,207.578125,194.765625,181.71875,162.1875,170.46875,160.0,141.171875,12.90625,9.984375,7.015625,7.65625,8.921875,7.9375,8.875,7.125,4.265625,2.484375,0.578125,0.453125,2.046875,3.75,5.46875,8.234375,97.5,5.390625,-9999.0,-9999.0,-9999.0,23.875,2.359375,10.203125,1019.28125,0.90625,0.0,2.53125
680,1999.07.26,1999,Unprovoked,usa,Swimming with dolphins,Ankle bitten,Jul,N,M,Bull,43.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
681,1999.07.21,1999,Unprovoked,usa,Surfing,Right thigh & buttock bitten,Jul,N,M,Tiger,43.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
682,1999.07.15,1999,Unprovoked,south africa,Boogie boarding,FATAL,Jul,Y,M,White,14.0,2.515625,2.328125,2.28125,2.171875,2.203125,2.21875,2.34375,2.46875,2.625,3.125,3.65625,3.796875,3.71875,3.984375,4.234375,4.6875,200.46875,216.328125,210.078125,233.59375,236.484375,231.640625,231.640625,215.390625,212.890625,207.578125,194.765625,181.71875,162.1875,170.46875,160.0,141.171875,12.90625,9.984375,7.015625,7.65625,8.921875,7.9375,8.875,7.125,4.265625,2.484375,0.578125,0.453125,2.046875,3.75,5.46875,8.234375,97.5,5.390625,-9999.0,-9999.0,-9999.0,23.875,2.359375,10.203125,1019.28125,0.90625,0.0,2.53125
683,1999.07.04,1999,Unprovoked,usa,Wading in school of baitfish,Lacerations knee to ankle,Jul,N,F,Unspecified,30.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
684,1999.07.03,1999,Unprovoked,south africa,Surfing,Leg & board bitten,Jul,N,M,White,29.0,2.515625,2.328125,2.28125,2.171875,2.203125,2.21875,2.34375,2.46875,2.625,3.125,3.65625,3.796875,3.71875,3.984375,4.234375,4.6875,200.46875,216.328125,210.078125,233.59375,236.484375,231.640625,231.640625,215.390625,212.890625,207.578125,194.765625,181.71875,162.1875,170.46875,160.0,141.171875,12.90625,9.984375,7.015625,7.65625,8.921875,7.9375,8.875,7.125,4.265625,2.484375,0.578125,0.453125,2.046875,3.75,5.46875,8.234375,97.5,5.390625,-9999.0,-9999.0,-9999.0,23.875,2.359375,10.203125,1019.28125,0.90625,0.0,2.53125
685,1999.06.17,1999,Unprovoked,usa,Surfing,Right hand and wrist lacerated,Jun,N,M,Unspecified,21.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
686,1999.06.09,1999,Unprovoked,usa,Splashing / wading,Knee lacerated,Jun,N,M,Unspecified,5.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
687,1999.05.29,1999,Unprovoked,australia,Windsurfing,"FATAL, body not recovered",May,Y,M,White,22.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
688,1999.03.05,1999,Unprovoked,usa,Swimming near pod of whales,Tissue removed knee to thigh,Mar,N,F,Unspecified,29.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
689,1999.02.23,1999,Unprovoked,australia,Surfing,"Left hand & forearm bitten, board bitten",Feb,N,M,Tiger,35.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
